order_id,supplier_id,supplier_name,product_id,product_name,category,order_date,expected_delivery,actual_delivery,quantity,unit_price,total_amount,warehouse_id,warehouse_location,status,quality_check,inspector,last_updated
ORD-00000525,SUP-00032,"Foster, Powell and Moore",PRD-000188,Secured real-time productivity,packaging,2024-05-19,2024-06-08,2024-06-28,4386,3743.5782,16419333.99,WH-008,"Atlanta, GA",In Transit,Pending,,2025-01-28
ORD-00000526,SUP-00024,Kelly and Sons,PRD-000164,Profit-focused transitional data-warehouse,Food & Beverage,2024-10-24,2024-11-25,2024-11-30,4625,3003.9277,13893165.61,WH-014,"Seattle, WA",Delivered,Pass,Victoria Jackson,2025-11-04
ORD-00000527,SUP-00069,Thompson-Owens,PRD-000199,Self-enabling user-facing collaboration,Raw Materials,2024-07-27,2024-09-23,2024-09-28,1522,888.3534,1352073.87,WH-008,"Seattle, WA",Returned,Pending,Carl Brown,2025-11-02
ORD-00000528,SUP-00043,"Johnson, Brown and Coleman",PRD-000123,Ameliorated local concept,Raw Materials,2024-04-14,2024-06-12,2024-06-19,200,9478.6567,1895731.34,WH-001,"Chicago, IL",Delivered,,Kathryn Francis,2025-07-08
ORD-00000529,SUP-00037,Shah Inc,PRD-000050,Fundamental bi-directional customer loyalty,Machinery,2025-10-13,2025-10-29,2025-11-03,2222,5260.0567,11687845.99,WH-008,"Dallas, TX",Ordered,Pending,,2025-05-30
ORD-00000530,SUP-00014,Thomas-Nguyen,PRD-000126,Organized 24hour attitude,Textiles,2026-02-25,2026-04-22,2026-05-01,4577,3111.2099,14240007.71,WH-006,"Seattle, WA",Ordered,Pending,,2025-09-25
ORD-00000531,SUP-00007,Anderson-Jackson,PRD-000094,Reactive disintermediate methodology,Textiles,2023-11-09,2023-12-09,2023-12-28,1132,5567.7461,6302688.59,WH-001,"New York, NY",Cancelled,Pending,,2025-03-29
ORD-00000532,SUP-00033,Henderson-Mcguire,PRD-000137,Cross-group multi-state firmware,Raw Materials,2024-06-30,2024-07-26,2024-08-08,4177,3756.5447,15691087.21,WH-005,"Dallas, TX",Delivered,Pass,Elizabeth Cole,2025-11-01
ORD-00000533,SUP-00070,"Morales, Allen and Pittman",PRD-000062,Mandatory heuristic standardization,Textiles,2024-09-18,2024-11-16,2024-11-20,3999,7488.4148,29946170.79,WH-009,"Chicago, IL",Ordered,Pending,,2025-01-14
ORD-00000534,SUP-00060,"Smith, Hill and Steele",PRD-000041,Ameliorated content-based analyzer,Food & Beverage,2024-03-04,2024-04-09,2024-04-25,2863,7638.1059,21867897.19,WH-010,"Dallas, TX",Delivered,Pending,Jose Watson,2025-06-24
ORD-00000535,SUP-00040,"Ford, Smith and Hodge",PRD-000045,Balanced solution-oriented methodology,Electronics,2025-03-25,2025-04-20,2025-04-20,1879,9476.7892,17806886.91,WH-012,"Chicago, IL",Delivered,,Joseph Saunders,2025-01-08
ORD-00000536,SUP-00014,Thomas-Nguyen,PRD-000047,Customer-focused incremental collaboration,Machinery,2025-11-08,2025-11-19,2025-11-24,959,1089.6019,1044928.22,WH-008,"Los Angeles, CA",Cancelled,Pending,,2025-01-15
ORD-00000537,SUP-00078,Wallace-Williams,PRD-000127,Ameliorated contextually-based model,Raw Materials,2025-01-03,2025-02-04,2025-02-04,1402,447.4403,627311.3,WH-005,"Los Angeles, CA",Ordered,Pending,,2025-06-08
ORD-00000538,SUP-00017,Griffin and Sons,PRD-000063,Implemented regional adapter,RAW MATERIALS,2024-06-17,2024-07-26,2024-07-28,2188,9853.7477,21559999.97,WH-009,"Los Angeles, CA",Cancelled,Pending,,2025-12-06
ORD-00000539,SUP-00027,"Ellis, Webb and Rivera",PRD-000120,Enhanced client-server throughput,Packaging,2024-07-03,2024-07-25,2024-06-27,3996,6545.0362,26153964.66,WH-001,"New York, NY",Returned,Pending,Shelby Blair,2024-09-06
ORD-00000540,,Griffin and Sons,PRD-000191,Right-sized high-level pricing structure,Electronics,2025-08-29,2025-10-19,,1157,1642.6479,1900543.62,WH-006,"Atlanta, GA",Delivered,Pending,Kelli Johnson,2024-12-14
ORD-00000541,SUP-00044,Pitts LLC,PRD-000187,Face-to-face next generation process improvement,Textiles,2025-06-13,2025-07-29,2025-07-28,1790,537.5396,962195.88,WH-011,"Chicago, IL",Delivered,Pending,Kimberly Stanley,2024-11-25
ORD-00000542,SUP-00033,Henderson-Mcguire,PRD-000042,Managed neutral algorithm,Food & Beverage,2023-09-24,2023-10-18,2023-10-26,1712,4796.5518,8211696.68,WH-014,"Atlanta, GA",Ordered,Pending,,2025-12-07
ORD-00000543,SUP-00079,Mercado-Dorsey,PRD-000103,Universal demand-driven algorithm,Chemicals,2025-08-24,2025-09-15,2025-09-15,2103,5866.3391,12336911.13,WH-013,"Atlanta, GA",Delivered,,Steven Meyers,2025-10-16
ORD-00000544,SUP-00010,Robertson and Sons,PRD-000153,Function-based reciprocal firmware,Chemicals,2023-07-04,2023-07-13,2023-08-01,1151,5802.0707,6678183.38,WH-014,"Los Angeles, CA",Returned,Pass,Michael Anderson,2025-03-10
ORD-00000545,SUP-00055,"Myers, Coleman and White",PRD-000158,Focused maximized focus group,Machinery,2024-09-23,2024-10-15,2024-10-12,727,4520.793,3286616.51,WH-013,"Los Angeles, CA",In Transit,Pending,,2024-05-15
ORD-00000546,SUP-00055,"Myers, Coleman and White",PRD-000101,Grass-roots scalable database,Packaging,2024-08-23,2024-08-29,2024-08-24,4654,287.9953,1340330.13,WH-002,"New York, NY",In Transit,Pending,,2024-12-23
ORD-00000547,SUP-00014,Thomas-Nguyen,PRD-000134,Cross-group neutral access,Packaging,2023-05-27,2023-07-01,,-457,2310.6165,1055951.74,WH-002,"Dallas, TX",In Transit,Pending,,2025-10-31
ORD-00000548,SUP-00034,Krueger-Jackson,PRD-000115,Optimized actuating ability,Textiles,2023-04-25,2023-06-07,2023-06-26,4688,430.6666,2018965.02,WH-009,"Seattle, WA",In Transit,Pending,,2025-11-13
ORD-00000549,SUP-00064,Mitchell Ltd,PRD-000162,Front-line local website,Chemicals,2023-10-27,2023-11-08,2023-11-05,4195,3127.0459,13117957.55,WH-012,"New York, NY",Ordered,Pending,,2025-08-30
ORD-00000550,SUP-00015,"Nguyen, Cruz and Wilson",PRD-000071,Integrated well-modulated structure,Machinery,2024-05-12,2024-06-20,2024-07-04,4295,668.3577,2870596.32,WH-001,"Seattle, WA",In Transit,,,2024-11-10
ORD-00000551,SUP-00014,Thomas-Nguyen,PRD-000008,Optional zero-defect firmware,Machinery,2024-09-30,2024-11-18,2024-11-20,2971,8752.916,26004913.44,WH-014,"Chicago, IL",Returned,,Katherine Gentry,2025-06-19
ORD-00000552,SUP-00056,Garcia Group,PRD-000039,Profit-focused system-worthy paradigm,Packaging,2023-11-26,2023-12-06,2023-12-17,4880,6652.4277,32463847.18,WH-010,"Los Angeles, CA",Cancelled,Pending,,2024-11-27
ORD-00000553,SUP-00005,Williams LLC,PRD-000065,Decentralized well-modulated encoding,Food & Beverage,2025-05-18,2025-06-28,2025-06-30,3388,3327.9522,11275102.05,WH-012,"Atlanta, GA",Ordered,Pending,,2025-05-17
ORD-00000554,SUP-00021,"Walker, Mathis and Acosta",PRD-000159,Automated dynamic superstructure,Electronics,2024-02-12,2024-02-17,2024-02-15,4514,4217.4291,19037474.96,WH-010,"Seattle, WA",Returned,Pass,,2025-11-19
ORD-00000555,SUP-00052,Vargas-Hunter,PRD-000100,Automated static software,Chemicals,2024-09-30,2024-10-29,2024-11-16,454,8422.0721,3823620.73,WH-003,"Los Angeles, CA",Delivered,Fail,Matthew Mccarty,2026-03-18
ORD-00000556,SUP-00044,Pitts LLC,PRD-000087,Stand-alone cohesive approach,Electronics,2025-07-27,2025-08-13,2025-09-02,717,6819.4806,4889567.59,WH-005,"Dallas, TX",Returned,,Stephen Gonzales,2025-05-03
ORD-00000557,,Ellis Group,PRD-000093,Decentralized 24hour time-frame,Packaging,2023-11-16,2023-12-16,2023-12-22,774,8931.383,6912890.44,WH-010,"New York, NY",Cancelled,Pending,,2025-12-21
ORD-00000558,SUP-00021,"Walker, Mathis and Acosta",PRD-000126,Organized 24hour attitude,Raw Materials,2024-12-28,2025-01-22,2025-02-11,-2907,5245.2463,15247930.99,WH-004,"Chicago, IL",Ordered,Pending,,2024-05-01
ORD-00000559,SUP-00019,Rivas-Whitaker,PRD-000050,Fundamental bi-directional customer loyalty,Food & Beverage,2026-03-18,2026-05-11,2026-05-29,2349,3490.7622,8199800.41,WH-014,"Dallas, TX",Returned,Fail,,2025-12-29
ORD-00000560,SUP-00035,Mann Ltd,PRD-000198,Universal 6thgeneration emulation,Chemicals,2025-10-09,2025-12-04,2025-12-22,3463,1716.1192,5942920.79,WH-013,"Seattle, WA",Ordered,Pending,,2026-03-21
ORD-00000561,SUP-00061,Greene-Osborne,PRD-000137,Cross-group multi-state firmware,raw materials,2024-08-21,2024-09-15,2024-09-20,3657,8428.6031,30823401.54,WH-009,"New York, NY",Ordered,Pending,,2025-03-12
ORD-00000562,SUP-00071,"Robbins, Chapman and Morris",PRD-000158,Focused maximized focus group,Chemicals,2023-12-30,2024-01-11,2024-01-12,4965,84.0517,417316.69,WH-005,"Chicago, IL",Returned,Pending,Steven Valencia,2026-02-28
ORD-00000563,SUP-00017,Griffin and Sons,PRD-000025,Networked directional synergy,Packaging,2023-09-17,2023-10-24,2023-11-06,3028,6532.9522,19781779.26,WH-013,"Seattle, WA",Returned,Pass,Patrick Short,2024-06-12
ORD-00000564,SUP-00052,Vargas-Hunter,PRD-000070,Intuitive dedicated functionalities,Chemicals,2025-12-30,2026-02-26,2026-03-18,2739,5970.5854,16353433.41,WH-004,"Chicago, IL",Returned,Pending,Margaret Mcclain,2025-04-23
ORD-00000565,SUP-00068,Gaines-Jackson,PRD-000126,Organized 24hour attitude,Food & Beverage,2024-01-15,2024-02-29,2024-03-11,3875,5959.8723,23094505.16,WH-011,"Dallas, TX",Returned,Pass,Steve Turner,2025-04-13
ORD-00000566,SUP-00045,Barnes-Rivers,PRD-000029,Horizontal coherent protocol,Food & Beverage,2026-02-24,2026-04-07,2026-04-25,162,7896.7206,1279268.74,WH-007,"Chicago, IL",Delivered,Fail,Dr. Laura Hernandez,2024-07-22
ORD-00000567,,Bennett PLC,PRD-000086,Integrated 5thgeneration neural-net,Machinery,2025-05-16,2025-06-12,2025-06-16,3742,5782.1953,10874088.67,WH-003,"Los Angeles, CA",Ordered,Pending,,2026-03-06
ORD-00000568,,"Nguyen, Cruz and Wilson",PRD-000086,Integrated 5thgeneration neural-net,Raw Materials,2025-03-09,2025-04-13,2025-04-24,340,9017.2961,3065880.67,WH-009,"Seattle, WA",Ordered,Pending,,2025-03-31
ORD-00000569,SUP-00066,Willis-Olson,PRD-000070,Intuitive dedicated functionalities,Textiles,2025-09-30,2025-11-10,,1085,5275.1477,5723535.25,WH-001,"Los Angeles, CA",Ordered,Pending,,2025-04-14
ORD-00000570,SUP-00013,Meza LLC,PRD-000186,Enhanced asynchronous secured line,Textiles,2025-10-03,2025-09-26,2025-12-15,380,5990.793,1449759.96,WH-013,"Seattle, WA",Returned,Pass,Erika Mcdaniel,2025-08-02
ORD-00000571,SUP-00076,Roberts-Edwards,PRD-000051,Vision-oriented mobile throughput,Textiles,2024-10-14,2024-12-01,2024-12-01,2620,5598.0456,14666879.47,WH-005,"Chicago, IL",Ordered,,,2024-04-21
ORD-00000572,SUP-00075,Barron Ltd,PRD-000052,Proactive dedicated focus group,Chemicals,2024-12-13,2025-02-09,2025-02-18,1682,9740.9982,16384358.97,WH-001,"Atlanta, GA",In Transit,Pending,,2025-07-21
ORD-00000573,SUP-00002,Jimenez Inc,PRD-000131,User-friendly logistical groupware,Chemicals,2024-05-18,2024-06-03,2024-06-03,1655,5360.5583,8871723.99,WH-013,"Seattle, WA",Delivered,Pending,Amber Walsh,2026-01-05
ORD-00000574,SUP-00043,"Johnson, Brown and Coleman",PRD-000104,Inverse context-sensitive hardware,Electronics,2024-07-21,2024-08-21,2024-09-06,4346,4242.0356,18435886.72,WH-003,"Seattle, WA",In Transit,Pending,,2025-07-04
ORD-00000575,SUP-00049,Arellano-Anderson,PRD-000056,Exclusive bandwidth-monitored website,Electronics,2025-08-27,2025-10-20,2025-11-08,4967,3361.9333,16698722.7,WH-001,"Seattle, WA",Ordered,Pending,,2025-04-26
ORD-00000576,SUP-00033,Henderson-Mcguire,PRD-000141,Focused 24hour instruction set,Food & Beverage,2024-07-15,2024-08-31,2024-08-28,3332,5579.2049,18589910.73,WH-011,"Seattle, WA",Delivered,Fail,Marcia Flores,2025-06-16
ORD-00000577,SUP-00009,Burton Ltd,PRD-000107,Inverse 3rdgeneration architecture,Food & Beverage,2025-04-17,2025-05-14,2025-05-29,949,824.3263,782285.66,WH-012,"Atlanta, GA",In Transit,Pending,,2024-07-28
ORD-00000578,SUP-00026,Velasquez-Flores,PRD-000027,Secured client-driven protocol,Chemicals,2024-05-24,2024-07-04,2024-07-22,1855,481.6806,893517.51,WH-009,"Atlanta, GA",Returned,Pass,Nicholas Jackson,2025-11-13
ORD-00000579,SUP-00062,Chapman-Fuller,PRD-000127,Ameliorated contextually-based model,Food & Beverage,2023-06-04,2023-07-07,2023-05-25,1531,3499.1873,5357255.76,WH-010,"Los Angeles, CA",Ordered,,,2025-01-14
ORD-00000580,SUP-00023,"Boyle, Miller and Ellis",PRD-000150,Focused fresh-thinking paradigm,Food & Beverage,2024-03-17,2024-03-25,2024-04-02,4974,9058.9724,45059328.72,WH-005,"Seattle, WA",Cancelled,,,2026-01-06
ORD-00000581,SUP-00048,Morgan-Ware,PRD-000154,Ameliorated 6thgeneration access,Food & Beverage,2024-06-21,2024-07-27,2024-08-11,929,3124.9976,2903122.77,WH-008,"Dallas, TX",Ordered,Pending,,2024-04-20
ORD-00000582,SUP-00051,Hancock LLC,PRD-000094,Reactive disintermediate methodology,Raw Materials,2024-05-25,2024-06-05,2024-06-16,2845,8003.1009,22768822.06,WH-006,"Atlanta, GA",In Transit,,,2026-03-27
ORD-00000583,SUP-00023,"Boyle, Miller and Ellis",PRD-000004,Open-source logistical challenge,Machinery,2024-03-09,2024-03-23,2024-03-21,2013,2930.4885,5899073.35,WH-001,"Dallas, TX",Returned,Fail,Steven Barnes,2026-03-08
ORD-00000584,SUP-00054,Kane PLC,PRD-000056,Exclusive bandwidth-monitored website,Food & Beverage,2025-04-20,2025-04-15,2025-05-09,1481,5136.1341,7606614.6,WH-011,"New York, NY",In Transit,Pending,,2025-12-09
ORD-00000585,SUP-00028,Padilla PLC,PRD-000083,Profit-focused well-modulated function,Packaging,2024-07-27,2024-08-15,2024-08-18,1008,1056.7269,1065180.72,WH-008,"Chicago, IL",In Transit,Pending,,2025-03-16
ORD-00000586,SUP-00060,"Smith, Hill and Steele",PRD-000140,Quality-focused encompassing alliance,Packaging,2025-09-24,2025-10-18,2025-10-28,2813,5504.3052,15483610.53,WH-009,"Los Angeles, CA",In Transit,Pending,,2024-09-10
ORD-00000587,SUP-00061,Greene-Osborne,PRD-000070,Intuitive dedicated functionalities,Food & Beverage,2024-04-05,2024-04-22,2024-05-12,905,4148.8202,3754682.28,WH-010,"New York, NY",Cancelled,Pending,,2024-12-05
ORD-00000588,SUP-00009,Burton Ltd,PRD-000015,Distributed 6thgeneration info-mediaries,Raw Materials,2025-05-14,2025-06-09,2025-06-17,174,8308.6689,1445708.39,WH-012,"Dallas, TX",Cancelled,,,2024-04-25
ORD-00000589,SUP-00031,Lee Ltd,PRD-000148,Pre-emptive clear-thinking initiative,Electronics,2024-12-03,2025-01-11,2024-11-20,4375,7410.3165,32420134.69,WH-008,"Los Angeles, CA",Returned,Pass,Mrs. Allison Collins,2025-08-27
ORD-00000590,SUP-00039,"Wiley, Brown and Sampson",PRD-000199,Self-enabling user-facing collaboration,Food & Beverage,2026-01-13,2026-02-02,2026-01-31,2999,7435.0233,22297634.88,WH-009,"Seattle, WA",Returned,Pending,,2024-10-02
ORD-00000591,SUP-00061,Greene-Osborne,PRD-000002,Programmable object-oriented focus group,Machinery,2025-09-02,2025-09-24,2025-10-06,547,3297.4683,1803715.16,WH-013,"New York, NY",In Transit,Pending,,2024-06-27
ORD-00000592,SUP-00065,Ellis Group,PRD-000129,Compatible methodical leverage,Textiles,2025-04-08,2025-05-30,2025-06-01,373,1146.001,427458.37,WH-012,"New York, NY",Ordered,Pending,,2025-06-17
ORD-00000593,SUP-00001,"Taylor, Adams and Donaldson",PRD-000106,Open-architected demand-driven frame,Textiles,2024-06-03,2024-06-25,,3169,5101.8231,16167677.4,WH-012,"Dallas, TX",Ordered,Pending,,2024-08-10
ORD-00000594,SUP-00044,Pitts LLC,PRD-000187,Face-to-face next generation process improvement,Electronics,2023-09-21,2023-11-11,2023-11-21,3508,9352.8229,32809702.73,WH-010,"New York, NY",Ordered,Pending,,2026-01-16
ORD-00000595,SUP-00076,Roberts-Edwards,PRD-000044,Pre-emptive discrete methodology,Textiles,2025-10-01,2025-11-21,2025-11-19,4125,2473.0283,10201241.74,WH-007,"Chicago, IL",Ordered,Pending,,2025-05-01
ORD-00000596,,Willis-Olson,PRD-000138,Persevering zero-defect matrix,Textiles,2025-01-31,2025-03-06,2025-03-26,-1978,3456.7572,6837465.74,WH-008,"Atlanta, GA",Returned,Fail,Christina Bird,2025-03-05
ORD-00000597,SUP-00028,Padilla PLC,PRD-000133,Digitized executive emulation,Packaging,2024-06-03,2024-06-29,2024-07-03,3731,4617.6299,11039180.01,WH-011,"New York, NY",In Transit,Pending,,2024-11-25
ORD-00000598,SUP-00058,"Browning, Wiley and Duran",PRD-000149,Configurable zero administration website,Food & Beverage,2024-12-12,2025-01-08,2025-01-09,2627,9317.187,24076673.54,WH-010,"Chicago, IL",Returned,Pending,Rebecca Thompson,2025-06-14
ORD-00000599,SUP-00044,Pitts LLC,PRD-000056,Exclusive bandwidth-monitored website,Textiles,2026-03-04,2026-03-21,2026-03-26,4061,3474.9833,14111907.18,WH-005,"Atlanta, GA",Cancelled,Pending,,2024-12-11
ORD-00000600,SUP-00070,"Morales, Allen and Pittman",PRD-000125,Intuitive intangible artificial intelligence,Packaging,2024-08-22,2024-10-18,2024-10-27,354,3059.7757,1083160.6,WH-001,"Dallas, TX",In Transit,Pending,,2026-01-12
ORD-00000601,SUP-00039,"Wiley, Brown and Sampson",PRD-000072,Realigned bandwidth-monitored benchmark,Textiles,2024-12-26,2025-02-19,2025-03-02,445,1713.9577,762711.18,WH-008,"Chicago, IL",In Transit,Pending,,2025-04-07
ORD-00000602,SUP-00017,Griffin and Sons,PRD-000069,Decentralized systemic interface,FOOD & BEVERAGE,2024-02-11,2024-02-17,2024-02-20,921,8581.8782,7903909.82,WH-009,"New York, NY",Cancelled,Pending,,2026-01-07
ORD-00000603,SUP-00065,Ellis Group,PRD-000084,Synergized scalable matrices,Food & Beverage,2024-05-19,2024-06-30,2024-06-29,-4296,9926.7997,42645531.51,WH-007,"New York, NY",Cancelled,Pending,,2026-01-01
ORD-00000604,SUP-00015,"Nguyen, Cruz and Wilson",PRD-000066,Pre-emptive context-sensitive portal,Textiles,2024-10-31,2024-12-11,,3535,5856.5541,20702918.74,WH-014,"Chicago, IL",Returned,Pass,Richard Williams,2025-10-29
ORD-00000605,SUP-00047,Fuller-Reyes,PRD-000168,Upgradable object-oriented product,Textiles,2025-05-03,2025-06-18,2025-06-30,2673,1005.1112,2686662.24,WH-002,"Atlanta, GA",Ordered,Pending,,2025-01-29
ORD-00000606,SUP-00035,Mann Ltd,PRD-000173,Optional multimedia architecture,Packaging,2024-04-05,2024-04-19,2024-04-19,3474,2782.4546,9666247.28,WH-002,"New York, NY",Delivered,Pending,,2024-07-27
ORD-00000607,SUP-00043,"Johnson, Brown and Coleman",PRD-000133,Digitized executive emulation,Food & Beverage,2025-05-12,2025-06-22,2025-07-06,830,6311.3202,5238395.77,WH-006,"Dallas, TX",Delivered,Pass,Sierra Price,2025-11-13
ORD-00000608,SUP-00037,Shah Inc,PRD-000101,Grass-roots scalable database,Electronics,2026-03-23,2026-04-06,2026-04-20,4079,8369.1863,34137910.92,WH-013,"New York, NY",Returned,Fail,,2024-10-28
ORD-00000609,SUP-00053,"Osborn, Ryan and Garrett",PRD-000108,Advanced next generation Graphic Interface,Machinery,2024-08-23,2024-09-16,2024-09-12,426,4443.6356,1892988.77,WH-003,"Seattle, WA",Ordered,Pending,,2025-08-19
ORD-00000610,SUP-00020,"Reyes, Parker and Gibson",PRD-000088,User-centric client-server strategy,Machinery,2023-04-18,2023-06-12,2023-06-24,3034,8020.7636,24334996.76,WH-012,"Atlanta, GA",Cancelled,Pending,,2025-03-08
ORD-00000611,SUP-00021,"Walker, Mathis and Acosta",PRD-000132,Synchronized bottom-line intranet,Chemicals,2025-06-20,2025-07-15,2025-07-25,843,1409.9735,1188607.66,WH-009,"Los Angeles, CA",Delivered,Fail,Travis Nguyen,2024-04-23
ORD-00000612,SUP-00007,Anderson-Jackson,PRD-000164,Profit-focused transitional data-warehouse,Food & Beverage,2023-09-09,2023-10-03,2023-10-15,432,2906.0251,1255402.84,WH-008,"Seattle, WA",Returned,Fail,,2025-08-20
ORD-00000613,SUP-00004,Humphrey Group,PRD-000156,Sharable disintermediate Graphical User Interface,Machinery,2025-11-03,2025-12-28,2026-01-14,888,3854.2028,2416745.99,WH-002,"New York, NY",Returned,Fail,Richard Phillips,2024-12-19
ORD-00000614,,Dixon Inc,PRD-000116,Open-architected logistical matrices,Food & Beverage,2025-06-29,2025-08-25,2025-09-04,684,9192.7254,3206237.98,WH-013,"Dallas, TX",Delivered,Pass,Terry Hodges,2026-02-27
ORD-00000615,SUP-00004,Humphrey Group,PRD-000098,Total regional throughput,Raw Materials,2024-01-27,2024-02-08,2024-02-18,4395,6461.6767,28399069.1,WH-005,"Los Angeles, CA",Delivered,Pass,,2025-10-24
ORD-00000616,SUP-00062,Chapman-Fuller,PRD-000199,Self-enabling user-facing collaboration,Chemicals,2024-11-01,2024-11-08,2024-11-09,3200,7274.0258,23276882.56,WH-004,"Dallas, TX",Returned,Pending,Daniel Lee,2024-10-12
ORD-00000617,SUP-00010,Robertson and Sons,PRD-000028,Future-proofed secondary collaboration,Electronics,2025-12-03,2025-12-29,2026-01-01,1666,8620.1965,14361247.37,WH-004,"Chicago, IL",Ordered,Pending,,2024-09-17
ORD-00000618,SUP-00032,"Foster, Powell and Moore",PRD-000072,Realigned bandwidth-monitored benchmark,Raw Materials,2023-10-23,2023-12-02,2023-12-06,1479,9968.7415,14743768.68,WH-013,"Atlanta, GA",Cancelled,,,2026-03-03
ORD-00000619,SUP-00078,Wallace-Williams,PRD-000056,Exclusive bandwidth-monitored website,Food & Beverage,2024-04-04,2024-04-29,2024-05-16,960,2902.8042,2786692.03,WH-014,"Los Angeles, CA",Returned,Pass,Robin Dixon,2025-07-02
ORD-00000620,SUP-00015,"Nguyen, Cruz and Wilson",PRD-000007,Customer-focused context-sensitive attitude,Raw Materials,2025-08-15,2025-09-08,2025-09-20,4265,101.7523,433973.56,WH-009,"Atlanta, GA",Delivered,Pass,Pamela Kramer,2025-04-04
ORD-00000621,SUP-00015,"Nguyen, Cruz and Wilson",PRD-000157,Monitored grid-enabled concept,Chemicals,2025-06-19,2025-07-05,2025-07-13,1904,4496.0374,8560455.21,WH-003,"Atlanta, GA",Returned,,Megan Hatfield,2025-07-05
ORD-00000622,SUP-00021,"Walker, Mathis and Acosta",PRD-000195,Cross-group background database,Raw Materials,2024-09-01,2024-09-26,,2443,1370.6134,3348408.54,WH-006,"Dallas, TX",Ordered,Pending,,2024-12-17
